"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-10-31","1.9",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-01","5.9",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-02","4.7",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-03","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-04","0.5",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-05","1.2",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-06","0.5",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-07","0.4",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-08","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-09","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-10","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-11","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-12","3.5",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-13","3.7",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-14","0.4",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-15","2.1",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-16","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-17","1.6",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-18","1.7",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-19","1.6",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-20","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-21","4.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-22","0.4",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-23","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-24","4.4",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-25","0.1",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-26","0.7",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-27","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-28","0.5",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-29","0.1",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-11-30","1.7",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-01","0.5",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-02","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-03","1.8",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-04","0.0",",,E","10.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-05","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-06","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-07","0.9",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-08","0.7",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-09","1.6",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-10","2.1",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-11","0.2",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-12","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-13","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-14","4.9",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-15","14.9",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-16","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-17","8.8",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-18","0.1",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-19","0.7",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-20","2.2",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-21","4.5",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-22","5.9",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-23","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-24","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-25","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-26","2.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-27","18.6",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-28","1.2",",,E","10.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-29","0.5",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-30","10.3",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2020-12-31","11.5",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-01","0.3",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-02","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-03","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-04","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-05","1.5",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-06","6.7",",,E","10.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-07","2.4",",,E","60.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-08","0.3",",,E","90.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-09","0.0",",,E","20.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-10","1.2",",,E","10.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-11","11.8",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-12","0.1",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-13","8.3",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-14","0.0",",,E","60.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-15","0.0",",,E","50.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-16","0.0",",,E","40.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-17","0.2",",,E","30.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-18","4.8",",,E","30.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-19","7.7",",,E","10.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-20","9.9",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-21","4.7",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-22","2.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-23","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-24","0.8",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-25","1.6",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-26","0.2",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-27","6.9",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-28","0.0",",,E","60.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-29","0.0",",,E","40.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-30","1.1",",,E","30.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-01-31","0.5",",,E","50.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-01","0.0",",,E","30.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-02","0.0",",,E","30.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-03","0.0",",,E","30.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-04","0.0",",,E","20.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-05","0.0",",,E","20.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-06","0.0",",,E","20.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-07","0.0",",,E","20.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-08","0.0",",,E","10.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-09","0.2",",,E","10.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-10","0.0",",,E","10.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-11","0.0",",,E","10.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-12","0.0",",,E","10.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-13","0.0",",,E","10.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-14","0.0",",,E","10.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-15","1.4",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-16","17.9",",,E","30.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-17","4.7",",,E","80.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-18","5.1",",,E","50.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-19","0.6",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-20","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-21","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-22","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-23","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-24","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-25","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-26","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-27","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-02-28","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-01","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-02","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-03","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-04","0.4",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-05","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-06","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-07","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-08","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-09","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-10","4.9",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-11","12.9",",,E","50.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-12","10.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-13","6.2",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-14","1.1",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-15","4.7",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-16","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-17","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-18","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-19","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-20","0.9",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-21","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-22","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-23","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-24","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-25","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-26","0.5",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-27","3.7",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-28","6.2",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-29","0.7",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-30","0.0",",,E","0.0",",,E",,,,
"SWE00137634","HELSINGBORG 2, SW","56.03","12.74","30.0","2021-03-31","0.5",",,E","0.0",",,E",,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-01","2.1",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-02","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-03","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-04","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-05","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-06","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-07","3.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-08","4.4",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-09","0.1",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-10","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-11","0.3",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-12","2.2",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-13","3.9",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-14","1.7",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-15","3.2",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-16","4.9",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-17","5.9",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-18","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-19","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-20","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-21","6.1",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-22","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-23","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-24","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-25","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-26","1.4",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-27","14.4",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-28","0.8",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-29","0.2",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-30","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-01-31","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-01","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-02","1.2",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-03","0.1",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-04","0.7",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-05","0.3",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-06","4.7",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-07","5.1",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-08","1.6",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-09","9.2",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-10","6.6",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-11","0.3",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-12","0.5",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-13","0.3",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-14","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-15","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-16","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-17","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-18","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-19","1.3",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-20","1.9",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-21","5.9",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-22","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-23","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-24","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-25","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-26","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-27","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-02-28","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-03-01","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-03-02","0.0",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-03-03","5.3",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-03-04","10.7",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-03-05","18.9",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-03-06","6.3",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-03-07","3.4",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-03-08","1.5",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-03-09","3.7",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-03-10","5.2",",,E",,,,,,
"DA000030370","KOEBENHAVN BOTANISK HAVE, DA","55.6831","12.5831","6.0","2019-03-11","0.0",",,E",,,,,,
